Circle Name,Node ID,Features
7cjRJeFxCSS,114489504825638353488,"['gender:1', 'job_title:&', 'job_title:culture', 'job_title:documentary', 'job_title:photographer', 'job_title:travel,', 'last_name:jacob', 'university:Colorado']"
7cjRJeFxCSS,116349651832473493936,['gender:1']
7cjRJeFxCSS,100471099783836970424,"['gender:1', 'job_title:-', 'job_title:art', 'job_title:at', 'job_title:author', 'job_title:digital', 'job_title:of', 'job_title:photographer,', 'job_title:photography', 'last_name:john']"
7cjRJeFxCSS,117049109301535630849,"['gender:1', 'last_name:robert']"
7cjRJeFxCSS,108857235626334570902,"['gender:2', 'institution:', 'job_title:photographer', 'last_name:sheila']"
7cjRJeFxCSS,113642499966081941370,['gender:1']
7cjRJeFxCSS,100081010984768669358,"['gender:2', 'last_name:laura']"
7cjRJeFxCSS,116808380179140553260,"['gender:1', 'job_title:&', 'job_title:entrepreneur', 'job_title:photographer', 'job_title:wedding', 'last_name:zachary', 'place:Orlando,', 'place:St.']"
7cjRJeFxCSS,100472608497932134515,"['gender:1', 'job_title:extraordinaire', 'job_title:photographer', 'job_title:wedding']"
7cjRJeFxCSS,110329781365538654444,"['gender:2', 'job_title:artist/photographer', 'job_title:photo']"
7cjRJeFxCSS,113644330932700489210,['gender:2']
7cjRJeFxCSS,103140405718724149855,"['gender:2', 'job_title:and', 'job_title:arts', 'job_title:graphic', 'job_title:photography', 'last_name:kay']"
7cjRJeFxCSS,104836231516206450911,['gender:1']
7cjRJeFxCSS,105237212888595777019,"['gender:1', 'job_title:a', 'job_title:at', 'job_title:camera', 'job_title:explorer', 'job_title:monkey', 'job_title:with', 'place:Austin,', 'university:Southern']"
7cjRJeFxCSS,104519096412702496856,"['gender:1', 'place:Chicago,', 'university:Northwestern']"
7cjRJeFxCSS,108593579172981593233,"['gender:1', 'job_title:and', 'job_title:photo', 'job_title:photography', 'last_name:tom', 'place:Boulder,', 'place:Denver,']"
7cjRJeFxCSS,114955415628566000965,"['gender:1', 'job_title:photojournalist', 'last_name:carl', 'place:Hawaii']"
7cjRJeFxCSS,100282363024614552925,"['gender:1', 'job_title:consultant', 'job_title:in', 'job_title:it', 'job_title:the']"
7cjRJeFxCSS,117383716313942655343,"['gender:1', 'job_title:painter,', 'job_title:photographer,', 'job_title:poet', 'place:los', 'place:new', 'university:Florida']"
7cjRJeFxCSS,113240255242422536778,"['gender:1', 'job_title:coder', 'job_title:front-end', 'last_name:conor']"
7cjRJeFxCSS,118006757100260592462,"['gender:1', 'job_title:photographer', 'last_name:rick']"
7cjRJeFxCSS,103773583497308984430,"['gender:1', 'institution:', 'job_title:artist', 'job_title:photographer,', 'last_name:mick', 'place:Washington,']"
7cjRJeFxCSS,100160535056943446339,[]
7cjRJeFxCSS,107404242080797040590,"['gender:2', 'place:Asheville,', 'place:Raleigh,', 'place:Savannah,']"
7cjRJeFxCSS,101011724459127748526,"['gender:1', 'job_title:photographer', 'last_name:rob', 'university:California']"
7cjRJeFxCSS,111719717600282565141,"['gender:1', 'job_title:photographer', 'last_name:kurt']"
7cjRJeFxCSS,108538588905235310311,['gender:2']
7cjRJeFxCSS,107668520185113566763,"['gender:1', 'job_title:/', 'job_title:photographer', 'last_name:scott', 'place:richmond,']"
7cjRJeFxCSS,104016949609489688294,"['gender:1', 'last_name:non-ascii_925']"
7cjRJeFxCSS,111474518545913990538,"['gender:1', 'place:Islamabad']"
7cjRJeFxCSS,103936423846831648729,"['gender:1', 'job_title:photographer', 'last_name:tal']"
7cjRJeFxCSS,115203451804146087587,"['gender:1', 'job_title:photographer']"
7cjRJeFxCSS,105640725776036778682,"['gender:1', 'job_title:blogger,', 'job_title:founder', 'job_title:of', 'last_name:stefan']"
7cjRJeFxCSS,110721805765889618087,"['gender:1', 'job_title:photographer', 'last_name:justin', 'place:Chicago,', 'university:The', 'university:University']"
7cjRJeFxCSS,118301727363923491343,['gender:1']
7cjRJeFxCSS,107469964602315974934,"['gender:2', 'job_title:photography', 'job_title:studio', 'place:Huntsville,']"
7cjRJeFxCSS,103958889550659609890,"['gender:2', 'job_title:photographer']"
7cjRJeFxCSS,103422959879607680904,"['gender:1', 'job_title:photographer,', 'job_title:student', 'job_title:systems', 'last_name:richard']"
7cjRJeFxCSS,102795882537271964266,"['gender:2', 'place:Canada']"
7cjRJeFxCSS,118331204511078835845,"['gender:2', 'job_title:artist', 'job_title:b&w', 'job_title:collage', 'job_title:film', 'job_title:handmade', 'job_title:photo', 'job_title:photographer,', 'place:Brooklyn,', 'place:New', 'place:Silver']"
7cjRJeFxCSS,114369704013100203178,"['gender:1', 'job_title:photographer']"
7cjRJeFxCSS,102556150969875446067,"['gender:1', 'job_title:@', 'job_title:internet', 'job_title:manager', 'job_title:product', 'last_name:matt', 'university:University']"
7cjRJeFxCSS,104092000237927788352,['gender:2']
7cjRJeFxCSS,110304595006233532529,['gender:1']
7cjRJeFxCSS,115535066186405182837,"['gender:1', 'job_title:&', 'job_title:photographer', 'job_title:professional', 'job_title:supply', 'job_title:|', 'place:London,', 'place:Manchester,', 'place:Reading,']"
7cjRJeFxCSS,111324012410917919847,"['gender:1', 'job_title:and', 'job_title:landscape', 'job_title:nature', 'job_title:photographer']"
7cjRJeFxCSS,106228492415376358972,"['gender:2', 'job_title:artist,', 'job_title:internet', 'job_title:marketer', 'job_title:photographer,', 'place:Dallas,', 'place:Savannah,', 'university:Art']"
7cjRJeFxCSS,115489093988888524022,"['gender:1', 'job_title:analyst', 'job_title:electronic', 'job_title:systems', 'last_name:christopher']"
7cjRJeFxCSS,100821934818331147512,"['gender:1', 'job_title:&', 'job_title:amateur', 'job_title:developer,', 'job_title:photographer,', 'job_title:professional', 'last_name:shawn', 'place:Memphis']"
7cjRJeFxCSS,105423752657290675302,"['gender:1', 'institution:Freelance', 'job_title:freelance', 'job_title:naturalist', 'last_name:jared']"
7cjRJeFxCSS,110001339139979553061,"['gender:1', 'job_title:a', 'job_title:blogger,', 'job_title:geek,', 'job_title:i', ""job_title:i'm"", 'job_title:not', 'job_title:photographer,', 'job_title:shoot', 'job_title:with', 'last_name:ben']"
7cjRJeFxCSS,104763480255337902487,"['gender:1', 'institution:Photographer', 'job_title:and', 'job_title:commercial', 'job_title:photographer', 'last_name:john', 'university:Idaho']"
7cjRJeFxCSS,110505606367597611743,"['gender:1', 'job_title:and', 'job_title:designer,', 'job_title:editor,', 'job_title:graphics', 'job_title:motion', 'job_title:photographer.', 'job_title:video', 'last_name:tobias']"
7cjRJeFxCSS,116369071500456395369,"['gender:1', 'job_title:author', 'job_title:landscape', 'job_title:photographer,', 'last_name:guy']"
7cjRJeFxCSS,115746329005161350508,"['gender:1', 'job_title:designer', 'job_title:graphic', 'last_name:stefano']"
7cjRJeFxCSS,104392842026507204042,"['gender:1', 'job_title:photographer,', 'last_name:paul']"
7cjRJeFxCSS,101059416020608978287,"['gender:1', 'job_title:photographer', 'last_name:chris', 'place:Brooklyn']"
7cjRJeFxCSS,112745347790923628984,"['gender:2', 'institution:', 'job_title:photographer', 'last_name:adriana', 'place:Italy']"
7cjRJeFxCSS,105642583014202440803,"['gender:2', 'institution:Self', 'place:Honolulu']"
7cjRJeFxCSS,104746530192334374233,['gender:1']
7cjRJeFxCSS,116696943168863559388,"['gender:1', 'job_title:photographer', 'place:Wollongong']"
7cjRJeFxCSS,109452949873475779897,"['gender:1', 'job_title:and', 'job_title:developer', 'job_title:photographer', 'job_title:web', 'last_name:jack', 'university:University']"
7cjRJeFxCSS,118048139271163842678,"['gender:1', 'job_title:photographer', 'job_title:professional', 'last_name:alex']"
7cjRJeFxCSS,114045800510530461940,"['gender:2', 'job_title:creative', 'job_title:photographer']"
7cjRJeFxCSS,109493490725321636855,"['gender:1', 'job_title:at', 'job_title:more', 'job_title:on', 'job_title:the', 'job_title:time', 'last_name:dave']"
7cjRJeFxCSS,112928796157153543442,"['gender:1', 'job_title:photographer', 'last_name:juergen']"
7cjRJeFxCSS,101537299037980224795,"['gender:1', 'job_title:artist', 'job_title:visual', 'last_name:marco']"
7cjRJeFxCSS,116075808135192798838,"['gender:1', 'job_title:by', 'job_title:c', 'job_title:images', 'job_title:photographer', 'job_title:|', 'last_name:timothy']"
7cjRJeFxCSS,116286873545653281906,"['gender:1', 'job_title:amateur', 'job_title:developer,', 'job_title:photographer', 'job_title:software']"
7cjRJeFxCSS,103518543573240540885,['job_title:photographer']
7cjRJeFxCSS,113158814439512755352,"['gender:2', 'job_title:&', 'job_title:-', 'job_title:.', 'job_title:art', 'job_title:beauty', 'job_title:editorial', 'job_title:fashion', 'job_title:fine', 'job_title:food', 'job_title:life', 'job_title:lifestyle', 'job_title:photographer', 'job_title:still', 'last_name:andrea', 'place:Australia', 'place:Canada', 'place:Europe', 'place:Texas', 'place:Washington']"
7cjRJeFxCSS,115360471097759949621,"['gender:1', 'job_title:by', 'job_title:from', 'job_title:hdr', 'job_title:my', 'job_title:of', 'job_title:photography', 'job_title:the', 'place:Berlin', 'place:Stuttgart']"
cS7h3jjBfFv,115390855161234949409,"['gender:2', 'job_title:artist', 'job_title:visual', 'place:Berlin', 'place:Sacramento,', 'university:Florida']"
cS7h3jjBfFv,109420348171622152415,"['gender:2', 'job_title:collage', 'job_title:digital', 'job_title:illustrator', 'place:Everywhere', 'university:non-ascii_1689']"
cS7h3jjBfFv,115706692326163380334,"['gender:2', 'job_title:a', 'job_title:and', 'job_title:director', 'job_title:of', 'job_title:painter,', 'job_title:teach', 'job_title:the', 'job_title:to', 'job_title:was']"
cS7h3jjBfFv,108112557629934458248,"['gender:2', 'job_title:artist,', 'job_title:blogger,', 'job_title:enthusiast,', 'job_title:google+', 'job_title:nerd', 'job_title:poet,', 'job_title:tech', 'job_title:writer,', 'university:University']"
cS7h3jjBfFv,117461435525779663160,"['gender:1', 'job_title:and', 'job_title:more', 'job_title:much', 'job_title:so', 'last_name:jacob', 'place:Las', 'place:Washington']"
cS7h3jjBfFv,108065043123202343467,"['gender:2', 'last_name:liz']"
cS7h3jjBfFv,108534678587208921488,"['gender:2', 'job_title:de']"
cS7h3jjBfFv,102499343453644564022,['gender:2']
cS7h3jjBfFv,111796773894504400652,"['gender:2', 'job_title:artista']"
cS7h3jjBfFv,100382117243685711997,['gender:1']
cS7h3jjBfFv,101705985546803067013,"['gender:1', 'job_title:artist', 'last_name:randall', 'university:Kent']"
cS7h3jjBfFv,117748891678858207829,"['gender:1', 'job_title:i', 'job_title:paint.', 'last_name:jared', 'place:Colorado', 'place:New', 'place:Philadelphia', 'place:Seattle', 'university:Life']"
cS7h3jjBfFv,112835315010616085809,['gender:2']
cS7h3jjBfFv,106332861329892738561,"['gender:2', 'place:Bonn', 'place:Munich', 'place:non-ascii_1496']"
cS7h3jjBfFv,100518625747153429809,"['gender:2', 'job_title:-', 'job_title:artist', 'job_title:painter', 'last_name:kelly', 'place:Detroit']"
cS7h3jjBfFv,109149494504964305881,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:freelance', 'job_title:photographer', 'job_title:professional']"
cS7h3jjBfFv,113552372559200704188,"['last_name:donna', 'university:Staffordshire']"
cS7h3jjBfFv,117703423505001326711,"['gender:2', 'last_name:cara']"
cS7h3jjBfFv,101934437466204409602,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:designer']"
cS7h3jjBfFv,114870378230990000604,['last_name:annie']
cS7h3jjBfFv,115615319819630033507,"['gender:2', 'job_title:painter']"
cS7h3jjBfFv,103978918457106656392,"['gender:2', 'job_title:artist', 'place:Berkeley,', 'place:Odessa', 'place:Sacramento,', 'university:University']"
cS7h3jjBfFv,109248359293282070509,"['gender:2', 'job_title:artist', 'job_title:in', 'job_title:painting', 'job_title:watercolor', 'university:Milwaukee']"
cS7h3jjBfFv,105237921709043602191,"['gender:2', 'last_name:robin']"
cS7h3jjBfFv,114504022490238986254,"['gender:1', 'job_title:a', 'job_title:and', 'job_title:artist,', 'job_title:job.', 'job_title:photographer,', 'job_title:player', 'job_title:with', 'last_name:steve']"
cS7h3jjBfFv,113677133587948721156,"['gender:2', 'institution:ARTIST', 'job_title:artist,', 'place:Detroit,']"
cS7h3jjBfFv,101904002149716558203,"['gender:1', 'job_title:at', 'job_title:doing', ""job_title:i'm"", 'job_title:moment', 'job_title:on', 'job_title:the', 'job_title:work', 'place:Sydney', 'university:School']"
cS7h3jjBfFv,108246157440293603595,"['gender:1', 'last_name:marc']"
cS7h3jjBfFv,104816524466988328946,"['job_title:,', 'last_name:natalie', 'place:Hong', 'place:New', 'place:Philadelphia', 'university:Moore']"
cS7h3jjBfFv,107748994758051895882,"['gender:1', 'job_title:painter', 'job_title:style']"
cS7h3jjBfFv,112596973929133983413,"['gender:2', 'last_name:rosy']"
cS7h3jjBfFv,113238407296509200124,"['gender:2', 'institution:', 'job_title:a', 'job_title:book', ""job_title:children's"", ""job_title:i'm"", 'job_title:illustrator']"
cS7h3jjBfFv,115527615316927235156,"['gender:2', 'job_title:and', 'job_title:paintings', 'last_name:nina']"
cS7h3jjBfFv,109121803732047023565,"['gender:1', 'job_title:and', 'job_title:artist', 'job_title:graphic', 'job_title:watercolor', 'place:Belgrade']"
cS7h3jjBfFv,105647897153052672470,"['gender:2', 'job_title:abstract', 'job_title:and', 'job_title:artist', 'job_title:home', 'last_name:caroline', 'university:Loughborough']"
cS7h3jjBfFv,100401708106444405523,"['gender:2', 'job_title:und']"
cS7h3jjBfFv,100068145730356623940,"['gender:2', 'last_name:stacey']"
cS7h3jjBfFv,106764351587377041357,"['gender:2', 'job_title:artist', 'last_name:alison']"
cS7h3jjBfFv,110514503441802354869,"['gender:2', 'last_name:joanna']"
cS7h3jjBfFv,112050047245724905079,"['gender:2', 'job_title:-', 'job_title:art', 'job_title:artist', 'job_title:fine', 'last_name:jill']"
cS7h3jjBfFv,107608345508038384115,"['gender:2', 'institution:Retired', 'job_title:assistant', 'job_title:educational']"
cS7h3jjBfFv,113446184053786049338,"['gender:2', 'job_title:artist', 'last_name:liza', 'place:Albuquerque,', 'place:Bogota,']"
cS7h3jjBfFv,117122672562418213775,"['gender:1', 'institution:Self', 'job_title:abstract', 'job_title:artist', 'place:Amsterdam', 'place:Chicago', 'place:London', 'place:Luxembourg']"
cS7h3jjBfFv,101517702834173981462,"['gender:2', 'job_title:abstract', 'job_title:artist', 'job_title:paintings', 'job_title:visual', 'place:Venezuela']"
cS7h3jjBfFv,114388232268378900159,['last_name:ale']
cS7h3jjBfFv,105034220628990195204,"['gender:2', 'institution:', 'job_title:artist']"
cS7h3jjBfFv,111992863648838207509,[]
cS7h3jjBfFv,110922307451325357596,"['gender:2', 'institution:', 'job_title:artist,', 'job_title:designer,', 'job_title:maker', 'last_name:sarah']"
cS7h3jjBfFv,103382133892057015635,"['gender:1', 'last_name:juan', 'university:Montana']"
cS7h3jjBfFv,101188292687117521197,"['gender:2', 'institution:Self-employed', 'job_title:painter', 'last_name:deborah', 'university:University']"
cS7h3jjBfFv,104421522022168544419,['gender:2']
cS7h3jjBfFv,116361225935365912721,"['gender:1', 'last_name:brian']"
cS7h3jjBfFv,115239440745127890908,"['gender:1', 'last_name:laurent']"
cS7h3jjBfFv,115087934048348184516,"['gender:2', 'last_name:betty']"
cS7h3jjBfFv,107691163524835429537,"['gender:2', 'job_title:painter']"
cS7h3jjBfFv,102897998524188704114,"['gender:2', 'job_title:artist', 'job_title:illustrator', 'place:California', 'place:Florida', 'place:South', 'place:Texas', 'university:Sonoma']"
cS7h3jjBfFv,110256759364022125433,['gender:2']
cS7h3jjBfFv,116867274133488266077,"['gender:1', 'institution:Myself']"
cS7h3jjBfFv,113122231216156783325,"['gender:1', 'last_name:maxime', 'place:Hong', 'place:London', 'place:New', 'place:Paris', 'place:Sydney', 'place:Tokyo']"
cS7h3jjBfFv,102993757684517674146,"['gender:2', 'job_title:am', 'job_title:an', 'job_title:and', 'job_title:artist', 'job_title:fine', 'job_title:i', 'job_title:in', 'job_title:playing', 'job_title:self', 'job_title:taught', 'job_title:the']"
cS7h3jjBfFv,105772482841580574992,"['gender:2', 'last_name:louise', 'place:Chicago,', 'place:Liverpool,', 'place:London,', 'place:Montreal,', 'place:New', 'place:Toronto,']"
cS7h3jjBfFv,110908684768781254229,"['gender:2', 'job_title:artist', 'job_title:full-time', 'job_title:mother,', 'university:San']"
cS7h3jjBfFv,115137849030052712728,"['gender:1', 'last_name:edwin']"
cS7h3jjBfFv,106327011702418086602,"['gender:2', 'job_title:artist,', 'job_title:mom', 'job_title:picture', 'job_title:wife,', 'job_title:writer,']"
cS7h3jjBfFv,116887436546769375688,"['gender:2', 'job_title:artist,', 'job_title:instructor', 'job_title:professional', 'job_title:writer,', 'last_name:annie', 'place:Guam', 'place:New', 'place:Philadelphia']"
cS7h3jjBfFv,100623791536600553325,"['gender:2', 'institution:Visual', 'job_title:artist', 'last_name:dawn']"
cS7h3jjBfFv,103752184467836846598,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:nature', 'last_name:karen', 'place:Indiana', 'place:Minnesota', 'place:Ohio', 'university:']"
cS7h3jjBfFv,107771181372242547518,"['gender:1', 'job_title:-', 'job_title:airbrush', 'job_title:body', 'job_title:freelance', 'job_title:painter', 'last_name:paul', 'place:Chicago,', 'university:Rhode', 'university:School']"
cS7h3jjBfFv,113984375822215033202,"['gender:1', 'job_title:student', 'last_name:nick', 'place:Eugene', 'place:Portland', 'place:Seoul']"
cS7h3jjBfFv,108053790970132797060,['gender:2']
cS7h3jjBfFv,115170278877753972135,"['gender:1', 'job_title:-', 'job_title:artist', 'job_title:freelancer', 'last_name:viktor']"
cS7h3jjBfFv,110360784207374607325,"['gender:2', 'job_title:artista', 'job_title:non-ascii_545']"
cS7h3jjBfFv,109786487088662225572,"['gender:2', 'last_name:susan']"
cS7h3jjBfFv,104637506708416544412,"['gender:2', 'job_title:artist,', 'job_title:mom', 'last_name:jennifer']"
cS7h3jjBfFv,118195416779348475003,[]
cS7h3jjBfFv,105514142573871707546,['gender:2']
cS7h3jjBfFv,116524473777969007095,"['gender:1', 'job_title:design', 'job_title:graphic']"
cS7h3jjBfFv,108917917927416072574,"['gender:2', 'institution:Self', 'job_title:artist', 'last_name:heather', 'university:']"
cS7h3jjBfFv,101362277703012405211,['gender:1']
cS7h3jjBfFv,117945818785164608300,"['gender:2', 'job_title:artist', 'place:Perth', 'place:Sydney']"
cS7h3jjBfFv,103575399676599635897,"['gender:2', 'job_title:professional', 'job_title:student', 'last_name:stacy']"
cS7h3jjBfFv,101377128515177056129,"['gender:1', 'job_title:/', 'job_title:artist', 'job_title:painter', 'last_name:nicholas']"
cS7h3jjBfFv,109787685148095217484,"['gender:1', 'job_title:art', 'job_title:designer,', 'job_title:director,', 'job_title:interface', 'job_title:painter']"
cS7h3jjBfFv,102261841067368758247,"['gender:1', 'job_title:artist', 'last_name:justin', 'university:Columbus']"
cS7h3jjBfFv,100252339540386672464,"['gender:1', 'job_title:and', 'job_title:artist,', 'job_title:design', 'job_title:development', 'job_title:website', 'place:Alexandria,', 'place:Charleston,', 'place:Fairfax,', 'university:The']"
cS7h3jjBfFv,108340896545132368254,"['gender:2', 'job_title:art', 'job_title:painter', 'last_name:cindy', 'place:Jacksonville,', 'university:University']"
cS7h3jjBfFv,116935226633911874035,"['gender:1', 'last_name:ian']"
cS7h3jjBfFv,109513130879037590733,"['gender:2', 'job_title:art', 'job_title:artist', 'job_title:educator,', 'last_name:heidi']"
cS7h3jjBfFv,111349858851804350826,"['gender:1', 'last_name:hugh']"
cS7h3jjBfFv,106753049292900693083,"['gender:2', 'last_name:dawn']"
cS7h3jjBfFv,109163370142500370236,"['gender:2', 'job_title:artist,', 'job_title:painting,', 'job_title:photography,', 'job_title:video', 'last_name:a.', 'place:Vancouver,', 'place:Winnipeg,', 'university:Emily', 'university:University']"
cS7h3jjBfFv,105196576634500671679,['gender:2']
cS7h3jjBfFv,107454875931047016644,"['gender:1', 'institution:', 'job_title:artist', 'place:Los', 'place:Orange']"
cS7h3jjBfFv,106756757396535914887,"['gender:2', 'institution:self', 'job_title:artist']"
cS7h3jjBfFv,110182875021467884817,"['gender:1', 'institution:Self', 'job_title:artist', 'job_title:student', 'last_name:tom', 'place:Ann', 'university:Loughborough', 'university:Stafford', 'university:University']"
cS7h3jjBfFv,118428285615500919023,"['gender:2', 'place:Honolulu,']"
cS7h3jjBfFv,114442461145816745955,"['gender:2', 'institution:self-employed', 'job_title:artist', 'place:Brisbane', 'place:Canberra', 'place:Sydney']"
cS7h3jjBfFv,108707792928475298183,"['gender:2', 'job_title:artist', 'last_name:cindy']"
cS7h3jjBfFv,106542726714965514632,"['gender:2', 'job_title:design,', 'job_title:dreamer,', 'job_title:graphic', 'job_title:programming', 'job_title:web', 'job_title:writer,']"
cS7h3jjBfFv,113615559210024038819,"['gender:2', 'job_title:,', 'job_title:and', 'job_title:artist', 'job_title:based', 'job_title:in', 'job_title:nyc', 'job_title:oil', 'job_title:on', 'job_title:portrait', 'job_title:specializing', 'job_title:visual', 'place:Colorado', 'place:Florida', 'place:Hawaii', 'place:Italy', 'place:New', 'place:North', 'place:Ohio', 'place:Texas', 'university:Duke']"
cS7h3jjBfFv,118103244481533188445,"['gender:2', 'institution:Self', 'job_title:artist,', 'job_title:nyc', 'university:Emily', 'university:University']"
cS7h3jjBfFv,116252237668718986379,"['gender:1', 'job_title:artist', 'job_title:employed', 'job_title:self', 'last_name:adam', 'place:Brisbane', 'place:Melbourne']"
cS7h3jjBfFv,115949235079382739229,"['gender:1', 'institution:', 'job_title:artist,', 'job_title:author,', 'job_title:person', 'place:Albuquerque,', 'place:Boulder,', 'place:Chicago,', 'place:College', 'place:Nashville,', 'place:San', 'place:Santa']"
cS7h3jjBfFv,114430879686433947818,"['gender:2', 'last_name:alison']"
cS7h3jjBfFv,107379489464447013340,"['gender:2', 'last_name:liza', 'place:New', 'place:New', 'university:Duke']"
cS7h3jjBfFv,117490630809806732314,['gender:1']
cS7h3jjBfFv,112872110915392647061,"['gender:1', 'last_name:eric', 'university:Virginia']"
cS7h3jjBfFv,101300494158572934944,"['gender:1', 'institution:', 'job_title:retired', 'place:London']"
cS7h3jjBfFv,106378908153930162657,"['gender:2', 'job_title:artist']"
cS7h3jjBfFv,105452679113309337104,"['institution:Visual', 'last_name:lisa']"
cS7h3jjBfFv,111913294158600874183,"['gender:1', 'job_title:&', 'job_title:and', 'job_title:architect,', 'job_title:art', 'job_title:blogger', 'job_title:designer,', 'job_title:director', 'job_title:information', 'job_title:interactive', 'job_title:manager,', 'job_title:painter', 'job_title:project', 'job_title:ux', 'place:Boston,', 'place:Boulder,', 'place:Jersey', 'place:New', 'place:Stamford,', 'university:Pratt']"
cS7h3jjBfFv,115629548841310688016,"['gender:2', 'job_title:artist']"
cS7h3jjBfFv,100413801581310316369,"['gender:2', 'job_title:creative', 'job_title:professional']"
cS7h3jjBfFv,115029186078239273995,"['gender:2', 'job_title:&', 'job_title:art', 'job_title:fine', 'job_title:mother,', 'job_title:painter,', 'job_title:photographer', 'last_name:abigail', 'university:University']"
cS7h3jjBfFv,116660410556163393541,"['gender:2', 'institution:', 'job_title:art', 'job_title:fine', 'job_title:painter']"
cS7h3jjBfFv,100706023242571286435,"['gender:1', 'job_title:artist']"
cS7h3jjBfFv,107673209521796924541,"['gender:2', 'institution:', 'job_title:&', 'job_title:art', 'job_title:artist', 'job_title:teacher']"
cS7h3jjBfFv,114275643262389643721,"['gender:2', 'last_name:kim']"
cS7h3jjBfFv,111269676982157660914,"['gender:2', 'last_name:laura']"
cS7h3jjBfFv,112998749243338946843,"['gender:2', 'job_title:art', 'job_title:by', 'place:Oklahoma', 'place:Shawnee,', 'university:University']"
cS7h3jjBfFv,111234552344495202201,"['gender:2', 'job_title:artist', 'last_name:mary', 'place:Clearwater,', 'university:State']"
cS7h3jjBfFv,101670009911923895945,['gender:2']
cS7h3jjBfFv,116463032252840790333,"['gender:2', 'institution:Studio', 'job_title:-', 'job_title:are', 'job_title:artist', 'job_title:my', 'job_title:paintings', 'job_title:studio', 'job_title:textile', 'last_name:lisa', 'place:Berkeley,', 'place:Madison,', 'place:Williamsburg,']"
cS7h3jjBfFv,115168269212597481080,"['gender:1', 'institution:', 'job_title:and', 'job_title:artist.', 'job_title:personal', 'job_title:real', 'last_name:philip']"
cS7h3jjBfFv,110399185565600323230,"['gender:1', 'job_title:business', 'place:Helsinki']"
cS7h3jjBfFv,109468588397239446392,[]
cS7h3jjBfFv,112374665739066603956,"['gender:2', 'job_title:artist/painter', 'place:France']"
cS7h3jjBfFv,117128672203954655256,"['gender:1', 'institution:Burger', 'job_title:poet', 'last_name:ahmed', 'place:san', 'university:Indiana', 'university:University', 'university:University', 'university:University']"
cS7h3jjBfFv,101649892839036081330,"['gender:1', 'job_title:composer,', 'job_title:critical', 'job_title:designer,', 'job_title:developer,', 'job_title:engineer,', 'job_title:painter,', 'job_title:poet,', 'job_title:professional', 'last_name:alex']"
cS7h3jjBfFv,116555083386520176296,"['gender:2', 'job_title:+', 'job_title:@', 'job_title:director', 'job_title:gallery', 'job_title:narrative', 'job_title:painter', 'place:Berlin', 'place:College', 'place:Portland']"
cS7h3jjBfFv,111717910782818837129,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:international', 'last_name:emma']"
cS7h3jjBfFv,100599778127538523049,[]
cS7h3jjBfFv,106411046878239514059,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:teacher', 'last_name:leanne', 'place:Sydney']"
cS7h3jjBfFv,105840714957348600123,"['gender:1', 'job_title:non-ascii_755']"
cS7h3jjBfFv,108250698633719035547,"['gender:2', 'university:California']"
cS7h3jjBfFv,114661304445626184013,"['gender:1', 'last_name:robert', 'place:Pittsburgh']"
cS7h3jjBfFv,100388133861755653491,"['gender:2', 'job_title:artist', 'job_title:by', 'job_title:day', 'job_title:fine', 'job_title:job,', 'job_title:night,', 'place:Phoenix', 'university:Arizona']"
cS7h3jjBfFv,102800371371135622969,"['last_name:sean', 'university:University']"
cS7h3jjBfFv,116265828399001050082,['gender:1']
cS7h3jjBfFv,118147897097670149361,"['gender:2', 'job_title:artist']"
cS7h3jjBfFv,108559055101768603660,"['gender:1', 'job_title:&', 'job_title:consultant', 'job_title:educator', 'job_title:media', 'job_title:social', 'job_title:web']"
cS7h3jjBfFv,113641354088554800188,"['gender:2', 'job_title:artist', 'job_title:fine']"
cS7h3jjBfFv,113279811202875553906,"['gender:1', 'job_title:designer', 'place:paris']"
cS7h3jjBfFv,105295898001537556609,[]
cS7h3jjBfFv,102942463804709310436,"['gender:1', 'last_name:joshua', 'university:University']"
cS7h3jjBfFv,100563608970924743954,"['gender:1', 'last_name:art']"
cS7h3jjBfFv,105508660898837488930,"['gender:2', 'institution:Self', 'job_title:&', 'job_title:-', 'job_title:art', 'job_title:artist', 'job_title:collage', 'job_title:media', 'job_title:mixed']"
cS7h3jjBfFv,116776468683382365028,"['gender:1', 'job_title::)', 'job_title:beautiful', 'job_title:create', 'job_title:i', 'job_title:things', 'last_name:christopher', 'place:Colorado', 'place:Greeley,', 'place:Rifle,', 'university:Colorado']"
cS7h3jjBfFv,102518920220768175492,"['gender:1', 'job_title:/', 'job_title:artist', 'job_title:designer', 'job_title:graphic', 'place:Portland,']"
cS7h3jjBfFv,116458446436738032389,"['gender:1', 'institution:', 'job_title:artist', 'job_title:entrepreneur', 'last_name:todd', 'university:', 'university:NMSU']"
cS7h3jjBfFv,102447055528197599845,"['gender:2', 'job_title:and', 'job_title:artwork', 'job_title:in', 'job_title:traditional', 'job_title:watercolor']"
cS7h3jjBfFv,102414921526172028172,"['gender:1', 'job_title:artist', 'job_title:contemporary']"
cS7h3jjBfFv,100872876956795042185,"['gender:2', 'job_title:artist,', 'job_title:outdoor', 'last_name:christina']"
